system:index,CD_GEOCMU,NM_MUNICIP,sum,.geo
000091424820e7de1910,1717008,PINDORAMA DO TOCANTINS,1.5590243169772074E9,
000088f3384498f1bc75,1700400,ALMAS,4.013184666464342E9,
00000a2687c94dfabfd4,2209757,SÃO GONÇALO DO GURGUÉIA,1.3852064129840064E9,
00001d36132eed2c5445,2919553,LUÍS EDUARDO MAGALHÃES,4.245002141619176E9,
00005ce7fc56dc2fe2df,1715259,NOVO JARDIM,1.30961113678842E9,
0000ea8c01618571f77d,1707009,DIANÓPOLIS,3.217041388808335E9,
0000572bb511b06e41cc,1717800,PONTE ALTA DO BOM JESUS,1.805995158052024E9,
000059f4d7971915f27a,1720903,TAGUATINGA,2.4371884739324145E9,
0000b37d4533ffa3228b,1718659,RIO DA CONCEIÇÃO,7.870701357084554E8,
0000ed54aaf296ddc0e9,1718006,PORTO ALEGRE DO TOCANTINS,5.017130454224877E8,
0000d1fd007c6da05dd0,1714203,NATIVIDADE,3.24036470347506E9,
0000a93cc427d5369ca0,1705607,CONCEIÇÃO DO TOCANTINS,2.50068202144908E9,
0000dc932d8aba706628,1720937,TAIPAS DO TOCANTINS,1.1161286435963845E9,
0000275666e0f2b85761,1716208,PARANÃ,1.1259863896882551E10,
0000e26cc59f07531927,1720499,SÃO VALÉRIO,2.519502890437438E9,
00009c9ddcd823f0e63e,1720259,SÃO SALVADOR DO TOCANTINS,1.4218438619204044E9,
000010550bd47a710710,1716604,PEIXE,5.290892339724015E9,
00007b099a654e866f43,1711506,JAÚ DO TOCANTINS,2.1729497749851727E9,
000022306c5b4df8e93e,1720978,TALISMÃ,2.1567675978625617E9,
00001ea081546b8739b0,1720853,SUCUPIRA,1.0254882085943017E9,
00001ed8b1ca8355eaab,1705102,CHAPADA DA NATIVIDADE,1.646436466100002E9,
0000c931a4c58f36bbe9,1718907,SANTA ROSA DO TOCANTINS,1.7961471729704046E9,
0000f1ef4e6005c2e06e,1709500,GURUPI,1.8360266184026957E9,
00004588e2a2574d6ccb,1700350,ALIANÇA DO TOCANTINS,1.5795673132981012E9,
00001fd956ae9553d5c6,1703701,BREJINHO DE NAZARÉ,1.7243984537280645E9,
00008134592e2dce85ed,1720655,SILVANÓPOLIS,1.2586709970190558E9,
000047ec8eeccb598fbd,1713601,MONTE DO CARMO,3.6165007003606625E9,
0000d1cbf8bb8ef2e74d,1719004,SANTA TEREZA DO TOCANTINS,5.398675419917893E8,
000013122b97a233379e,1709807,IPUEIRAS,8.152278438400737E8,
0000d3c85b9ae44db99c,1706258,CRIXÁS DO TOCANTINS,9.867159557805763E8,
000065adb5515221cdfd,1707306,DUERÉ,3.424766687948344E9,
0000d32679b5d8c22ac1,1718899,SANTA RITA DO TOCANTINS,3.274833320968997E9,
0000b9ed21be7f2088e9,1707553,FÁTIMA,3.828836635452819E8,
0000f85eab0a324d5b66,1715507,OLIVEIRA DE FÁTIMA,2.0582062826825964E8,
00002c64ba939ed5ffca,1706100,CRISTALÂNDIA,1.8482330613072913E9,
000073eae49b012923d6,1715002,NOVA ROSALÂNDIA,5.16190284122059E8,
0000b87f6391afac0ffc,1718451,PUGMIL,4.0179221029129887E8,
00009274fe8cc8d0a948,1703867,CARIRI DO TOCANTINS,1.1285536428954048E9,
000019a114ef926fc4e9,1707652,FIGUEIRÓPOLIS,1.9298980930930152E9,
000029fe39d9c628704d,1700707,ALVORADA,1.2120489347860296E9,
00009a3d7c420462d33a,5215256,NOVO PLANALTO,1.2429458201514096E9,
0000ab7acc326a241148,5218003,PORANGATU,4.820312208975917E9,
0000576f8f9635c8cfd7,5213772,MONTIVIDIU DO NORTE,1.332879841114705E9,
0000904edaecf8ff967a,5214101,MUTUNÓPOLIS,9.557605111781253E8,
0000580bcd03dc81f42c,5219605,SANTA TEREZA DE GOIÁS,7.944714513756745E8,
00001785afb4e0c3a9a1,5221452,TROMBAS,7.991005834081497E8,
00009eb29e30a6252e1f,5208103,FORMOSO,8.442265021085167E8,
000095f10bf3650b455a,5204706,CAMPINORTE,1.0669923452682604E9,
000050066df7a70ddcb2,5204656,CAMPINAÇU,1.9742829944854784E9,
00007e70ec71ff3ed1cc,5207501,ESTRELA DO NORTE,3.0161976879424006E8,
000034901872d3fb2cf1,5200829,AMARALINA,1.3431236992787375E9,
000039e11c3df89166d5,5212808,MARA ROSA,1.6877886143100493E9,
0000f1e3b01d04b89c31,5203575,BONÓPOLIS,1.6282412774306984E9,
0000a0199335cbb4aa64,5214051,MUNDO NOVO,2.1465567834910548E9,
00009191699093fe5bc4,5221577,UIRAPURU,1.1533805194879909E9,
00004f42a45247cb8eef,5219704,SANTA TEREZINHA DE GOIÁS,1.2020957160430167E9,
000089afabdf0c435365,5206404,CRIXÁS,4.660984698876525E9,
000086fe77b86f904399,5204953,CAMPOS VERDES,4.416487445329043E8,
000098c78672cd78ef71,5200555,ALTO HORIZONTE,5.037755344452206E8,
00005371b17291b59431,5216908,PILAR DE GOIÁS,9.065207318609688E8,
00003ccec267e063c1b8,5214879,NOVA IGUAÇU DE GOIÁS,6.283403465065564E8,
000028a94b623166f0e1,5209457,GUARINOS,5.957369400359075E8,
0000a38fe562208957cc,5210901,ITAPACI,9.56049312389644E8,
00008ead68939585b69d,5214705,NOVA AMÉRICA,2.119704259000615E8,
0000f307c5f56687e9ba,5218904,RUBIATABA,7.481595565496933E8,
000076e5192d15524558,5210158,IPIRANGA DE GOIÁS,2.4120251363976717E8,
00004824a17247f6340a,5214861,NOVA GLÓRIA,4.129659908638478E8,
0000e46a07131640f51c,5219357,SANTA ISABEL,8.072122894216298E8,
000056c63e61705e8de8,5220157,SÃO LUIZ DO NORTE,5.859557094256738E8,
0000d4758379d646b129,5209804,HIDROLINA,5.803097824476101E8,
00000f4111e7a644de7b,5221601,URUAÇU,2.1417431705373175E9,
00005eb6ab457d97365a,5214606,NIQUELÂNDIA,9.842956531003124E9,
0000cd7ceace5a4d5dc6,5219456,SANTA RITA DO NOVO DESTINO,9.558516353992642E8,
00009c3e9116ea798838,5208608,GOIANÉSIA,1.5471748217702823E9,
000046d88bff9a36304f,5203203,BARRO ALTO,1.0930918988247557E9,
0000b55cb43ebbbf7819,5222302,VILA PROPÍCIO,2.1815500226743855E9,
00001723cd172790368c,5213087,MINAÇU,2.8606501200475497E9,
0000513cafe24c7c9ca8,5205307,CAVALCANTE,6.953512062981433E9,
00001e0441b24fffe03c,5205521,COLINAS DO SUL,1.7080552331063724E9,
00006708a8310d60f0bd,5200605,ALTO PARAÍSO DE GOIÁS,2.5936872876474233E9,
0000bb029fbe183a5a29,5220009,SÃO JOÃO D'ALIANÇA,3.3272053206836996E9,
00005ec9698ac7428c35,5200175,ÁGUA FRIA DE GOIÁS,2.0293225912591906E9,
00005ab6e947eb03b355,1702406,ARRAIAS,5.786798699122122E9,
00009cc187a8b5f87363,1715754,PALMEIRÓPOLIS,1.703989042467707E9,
00008714349490a1b65a,5213509,MONTE ALEGRE DE GOIÁS,3.1197191859687533E9,
00008aeee550d62b78fa,5221080,TERESINA DE GOIÁS,7.745952627104778E8,
0000116541e1509ce532,5204904,CAMPOS BELOS,7.238687831683826E8,
0000d2aac8b4764e1976,1715150,NOVO ALEGRE,2.0010762151948562E8,
00009a98dadcf64a0a38,1705557,COMBINADO,2.0957561435263476E8,
0000d85b88b8225bbf2a,1712157,LAVANDEIRA,5.195660915850485E8,
00000c5efc72015f7510,5208301,DIVINÓPOLIS DE GOIÁS,8.308688468327194E8,
0000421f9d7d0c29f034,5219803,SÃO DOMINGOS,3.295581162708086E9,
00002fb50d675c091714,1702703,AURORA DO TOCANTINS,7.5270292940049E8,
000045f40f40d0f2a8da,5218300,POSSE,2.057958792884559E9,
000082e84e70fda6a64b,5212709,MAMBAÍ,8.470003846898285E8,
0000bb511dfe16d4e196,5203962,BURITINÓPOLIS,2.47051572045098E8,
00003324b1395193d0f8,5220686,SIMOLÂNDIA,3.479821106394609E8,
00005b2535620ab3b423,5200803,ALVORADA DO NORTE,1.2592196855486536E9,
0000b0912f1e24d75e1a,5209903,IACIARA,1.5502356500777576E9,
0000e0fca0d89facd5ce,5209408,GUARANI DE GOIÁS,1.2290295085030012E9,
0000b584d13750603061,5214903,NOVA ROMA,2.1358348571589468E9,
00008c7413d3ff4aa93a,5207907,FLORES DE GOIÁS,3.7094101346579666E9,
000057b95b7ff5dc2b5f,5208004,FORMOSA,5.811528102457967E9,
000026cdc95615232a42,5222203,VILA BOA,1.0600294713017764E9,
000071ca5c64af06b6c8,3109303,BURITIS,5.225056286988353E9,
0000aec3003264a8c826,5300108,BRASÍLIA,5.77989426287825E9,
0000208c2ffa32682c88,5204003,CABECEIRAS,1.1268397559854164E9,
00005d1606caa05dbe26,5220702,SÍTIO D'ABADIA,1.597974587144608E9,
00004d7ec4f89ded529a,3104502,ARINOS,5.279345337311638E9,
0000fe62fc7005693949,3126208,FORMOSO,3.685713143846688E9,
0000d2b8cfcb93818501,5206701,DAMIANÓPOLIS,4.153113826505515E8,
000033ed5107b4379753,3116159,CHAPADA GAÚCHA,3.255031677264766E9,
0000f11b5a41c2d9c2b7,3170479,URUANA DE MINAS,5.981918712919112E8,
0000da2d93e91bfe429b,3154457,RIACHINHO,1.7191571222072308E9,
0000554c047b74cbdcf3,3170529,URUCUIA,2.076730308000918E9,
00002bdb61232364af84,3150570,PINTÓPOLIS,1.2287754064668505E9,
00009e5c24e7402ec66b,3164209,SÃO ROMÃO,2.433759541388051E9,
000089b63ccbda24af0c,3157609,SANTA FÉ DE MINAS,2.9172815038403187E9,
000061135cdb1b61962c,3108206,BONFINÓPOLIS DE MINAS,1.850314013760416E9,
0000db963f069f6a2b5c,3108552,BRASILÂNDIA DE MINAS,2.5095209654115214E9,
00000600c99f6c14fc37,3122470,DOM BOSCO,8.173273209828434E8,
00007e5ccd204717381f,3144375,NATALÂNDIA,4.6857183131887245E8,
0000faf7059d5ff8aa5b,3170404,UNAÍ,8.44789002994018E9,
0000a61d108902b91cf2,3147006,PARACATU,8.229455471042399E9,
0000df3e17fbd45c78b7,3109451,CABECEIRA GRANDE,1.0312746228830887E9,
00006550d9c0b38ea155,5206206,CRISTALINA,6.161847834504655E9,
0000abbb1a73edf3d8be,5210109,IPAMERI,4.368686174376904E9,
0000dcfbb72976266d04,5212501,LUZIÂNIA,3.9609374579567404E9,
00006ef90e80f04fb7f7,5215306,ORIZONA,1.9727332349113352E9,
00008b7cfd1f56710ef7,5217401,PIRES DO RIO,1.0731294081507345E9,
0000e72dc0e110509abb,5215801,PALMELO,5.894184502757351E7,
0000205274f22f3d87fb,5219209,SANTA CRUZ DE GOIÁS,1.1089033349474895E9,
000014ea88e58556e10d,5206305,CRISTIANÓPOLIS,2.253111349391545E8,
000030ba523d477f4853,5220264,SÃO MIGUEL DO PASSA QUATRO,5.37720990024939E8,
0000b41a205b4914e83c,5222005,VIANÓPOLIS,9.542088276075372E8,
0000f37355bbd674b45d,5203302,BELA VISTA DE GOIÁS,1.2758137793741436E9,
00000335d04265165e33,5220603,SILVÂNIA,2.345802356899634E9,
00001ebc39b2148780fe,5212303,LEOPOLDO DE BULHÕES,4.73219423860784E8,
00003d470bdae9861b59,5208152,GAMELEIRA DE GOIÁS,5.919626381550856E8,
00004f997c807392bb7e,5200308,ALEXÂNIA,8.478318355615201E8,
0000d26573c73a9bc626,5200100,ABADIÂNIA,1.0450209357960787E9,
0000e2a9ab3d2a958a5a,5205802,CORUMBÁ DE GOIÁS,1.061835723363542E9,
0000000de5125aa7ce76,5219753,SANTO ANTÔNIO DO DESCOBERTO,9.440614168811882E8,
000070b7b8e522f66c6e,5215231,NOVO GAMA,1.9495330379650742E8,
000092f3c550af11dc44,5221858,VALPARAÍSO DE GOIÁS,6.141403626060049E7,
0000f225c4d43f1e95c4,5205497,CIDADE OCIDENTAL,3.9002738663014716E8,
00003a3c62c6e69e001d,5217609,PLANALTINA,2.543575086123029E9,
0000150d838bd70292d1,5215603,PADRE BERNARDO,3.1393044821122546E9,
00001375ec49d6b2a910,5213053,MIMOSO DE GOIÁS,1.3867149513300233E9,
000002ffb6bc6b13f225,5205513,COCALZINHO DE GOIÁS,1.788875631165136E9,
000033ea305758b07bb0,5200258,ÁGUAS LINDAS DE GOIÁS,1.8833081666348034E8,
0000b2fdff9ff266f9af,5217302,PIRENÓPOLIS,2.204904009274755E9,
00004f736743b327552e,5201108,ANÁPOLIS,9.330111053046571E8,
000055e26526a9c0480d,5204854,CAMPO LIMPO DE GOIÁS,1.5955988847928923E8,
000014546993961df483,5215405,OURO VERDE DE GOIÁS,2.08721413361152E8,
00004bc1729ebe96acef,5216809,PETROLINA DE GOIÁS,5.312397906743258E8,
0000c6909d71ea0d9f28,5206800,DAMOLÂNDIA,8.448722614430147E7,
000026c99d749e83ad79,5215009,NOVA VENEZA,1.2335997545575985E8,
00004ece3869780c4292,5203609,BRAZABRANTES,1.2309449974662992E8,
000066162fc67f6c8c56,5219902,SÃO FRANCISCO DE GOIÁS,4.1577778362322307E8,
00009d4f7d89255a88e7,5212055,JESÚPOLIS,1.2247980289497542E8,
000042888fb09940d01b,5211800,JARAGUÁ,1.8494697634808204E9,
00001af80a920d95c181,5218706,RIANÁPOLIS,1.5923941771599275E8,
0000da5cc2032c345769,5210604,ITAGUARU,2.3967481760508585E8,
00005085f59e42d971d6,5221700,URUANA,5.223593409321696E8,
0000ee2529393a40ba6e,5209606,HEITORAÍ,2.2962018921685055E8,
00002cfaae391f2e016c,5205000,CARMO DO RIO VERDE,4.1844380127083313E8,
00003b5ad4f3c03c9dde,5218607,RIALMA,2.6840370180569828E8,
0000c434bd0e2006e5d8,5205406,CERES,2.1424269159325978E8,
00008d70fe076ca84540,5220280,SÃO PATRÍCIO,1.7197998867481613E8,
0000e2a3d80dd200610b,5213855,MORRO AGUDO DE GOIÁS,2.8257795100428927E8,
0000ec502a3a233758e9,5211206,ITAPURANGA,1.276459389581616E9,
00000d6d333b3718d15d,5209291,GUARAÍTA,2.0527713800269616E8,
0000205a517837be942d,5210406,ITABERAÍ,1.4570853688740816E9,
0000907b1801ad980e4d,5208905,GOIÁS,3.107801614468442E9,
00001211a68861974026,5210562,ITAGUARI,1.4660733432371318E8,
00005eac37c35c930b69,5219506,SANTA ROSA DE GOIÁS,1.6407120970827192E8,
00008c7564c636c20245,5221007,TAQUARAL DE GOIÁS,2.041339309251226E8,
000003a05a5476e7d10a,5211404,ITAUÇU,3.838002923083332E8,
0000e8cc6b29611c72aa,5210000,INHUMAS,6.152129197750611E8,
0000136164a57db259ae,5201603,ARAÇU,1.4932406189632356E8,
0000cbaf491a568c1553,5201306,ANICUNS,9.79143171974632E8,
00000d305cf91a82b050,5202809,AVELINÓPOLIS,1.7419942329185042E8,
0000abdd25aace5cac77,5200852,AMERICANO DO BRASIL,1.335387183969975E8,
00005494492ddad00d10,5213905,MOSSÂMEDES,6.844441596677698E8,
00007a21b0c18673a921,5221502,TURVÂNIA,4.807359931170959E8,
000014930d1e3891aa32,5214408,NAZÁRIO,2.6904063204981613E8,
0000d4456db1c5f10a1c,5215702,PALMEIRAS DE GOIÁS,1.5396393013292897E9,
0000adb08fe24658fdf6,5205208,CATURAÍ,2.0510918212224266E8,
0000fa5843cc9f877e6f,5221403,TRINDADE,7.102380990702819E8,
0000149b2ba1901e10d4,5219100,SANTA BÁRBARA DE GOIÁS,1.3963099429350492E8,
0000523ce8a26d110e7e,5204607,CAMPESTRE DE GOIÁS,2.737643524624387E8,
0000096c7c4f6d5bc55a,5209952,INDIARA,9.563183854854175E8,
0000cb794147f1ca9ade,5205455,CEZARINA,4.1581026373437494E8,
00003266b3376021e673,5221908,VARJÃO,5.190929299208946E8,
0000a21a96fd6b898e15,5209200,GUAPÓ,5.1721067621188736E8,
000098545c01f4c11ed5,5200050,ABADIA DE GOIÁS,1.4771957608167893E8,
00006c3270ab70546107,5201801,ARAGOIÂNIA,2.1815099875526953E8,
00000287fa184e3d53e2,5209705,HIDROLÂNDIA,9.537074417990195E8,
000029dc67f877fe537c,5201405,APARECIDA DE GOIÂNIA,2.785061979868874E8,
0000aa9d7743d92961bc,5208707,GOIÂNIA,7.287450554056985E8,
0000b339517217ca8397,5208806,GOIANIRA,2.124309714575981E8,
000058957776634ce929,5219738,SANTO ANTÔNIO DE GOIÁS,1.3283849010404414E8,
0000ed13edf5f4bf81e5,5214507,NERÓPOLIS,2.041780721833334E8,
0000e7e8af03cb523761,5221197,TEREZÓPOLIS DE GOIÁS,1.06892153141973E8,
00006d96bd69a91aef79,5208400,GOIANÁPOLIS,1.690168868325981E8,
00007d96028c8708743e,5203559,BONFINÓPOLIS,1.2340742731752458E8,
000030ac0fc49a8d3137,5220454,SENADOR CANEDO,2.48244382800858E8,
0000b0fa4b12653d1ad9,5204557,CALDAZINHA,2.496642445139095E8,
000048aa2117a5bbe127,5206503,CROMÍNIA,3.6406447407034314E8,
0000c8bd81012e3ce1e3,5218391,PROFESSOR JAMIL,3.4933440382726705E8,
0000a01f16fb83b70e9c,5217104,PIRACANJUBA,2.3805522174219375E9,
0000c40ef4619ff414fe,5212600,MAIRIPOTABA,4.674642078784312E8,
0000f3dcaf958065a3a1,5217708,PONTALINA,1.4368154352280643E9,
000076fcbbb3e41e5a0b,5213806,MORRINHOS,2.8460936716889105E9,
000042b4a026d5062f4a,5207352,EDEALINA,6.035251225995102E8,
00001a131b8426016e7d,5207402,EDÉIA,1.4614176479108465E9,
000076207dbf98ce3903,5222054,VICENTINÓPOLIS,7.371701768841302E8,
0000e2a7560a2cac5183,5221551,TURVELÂNDIA,9.33815819280147E8,
0000e938e38c6d96d7f7,5200134,ACREÚNA,1.5658606250177667E9,
00002cd2f03895e8d67c,5219308,SANTA HELENA DE GOIÁS,1.1414208567775733E9,
00009be74a7f072f631d,5218805,RIO VERDE,8.386513892613659E9,
000069e99af6e9e3810c,5219712,SANTO ANTÔNIO DA BARRA,4.516025353507967E8,
0000c8a435cb1d91af34,5216403,PARAÚNA,3.779242909945587E9,
0000088593b51a1d513d,5211701,JANDAIA,8.641577881931988E8,
000023b27fc56371e284,5215900,PALMINÓPOLIS,3.876171009131126E8,
00007e58a3aa193eecab,5220058,SÃO JOÃO DA PARAÚNA,2.8777551756770825E8,
0000185e54e4e69057ed,5207808,FIRMINÓPOLIS,4.2361698525042874E8,
0000a41258fff37df0f4,5220108,SÃO LUÍS DE MONTES BELOS,8.259309663634809E8,
0000e5dba76961d51caf,5202601,AURILÂNDIA,5.653149140436894E8,
000004084d0aee37ea1c,5204201,CACHOEIRA DE GOIÁS,4.226775370124386E8,
0000b974e60ac3f94281,5213400,MOIPORÁ,4.605602026664828E8,
0000f71d49254ae42b5a,5213756,MONTIVIDIU,1.8695954779849277E9,
0000d891592af299487d,5211602,IVOLÂNDIA,1.2574997380939958E9,
000026a9e505a3a8be37,5204409,CAIAPÔNIA,8.634880351660044E9,
0000f1170a1fe84624f2,5200902,AMORINÓPOLIS,4.0845800875704646E8,
0000b0935b7b48651368,5215652,PALESTINA DE GOIÁS,1.3206346852659326E9,
0000db9ddbecfd748811,5211909,JATAÍ,7.174090856970528E9,
00009776d27b8ab9ac15,5216452,PEROLÂNDIA,1.029561550489645E9,
00007170c0e12743bb42,5220504,SERRANÓPOLIS,5.526435397818013E9,
00008ac1fc04cf7bc5c2,5205471,CHAPADÃO DO CÉU,2.185036212708519E9,
00002bf3076765bcd6d7,5213103,MINEIROS,9.03839472884945E9,
00000c5e6ef3ab9bd314,5218102,PORTELÂNDIA,5.565661962296569E8,
00004c5026cbcda00992,5207253,DOVERLÂNDIA,3.221615000355513E9,
0000d48d6f94571e7c97,5202353,ARENÓPOLIS,1.0744984122982225E9,
0000fd3865998fe62a8d,5217203,PIRANHAS,2.0477507823716912E9,
00008b60c9f74a9193f1,5210208,IPORÁ,1.0262732548120719E9,
0000200441198a2217ac,5207105,DIORAMA,6.872018436222428E8,
00007c43dba0581dd261,5213707,MONTES CLAROS DE GOIÁS,2.903744608070954E9,
00000d9cc9f453a9e5c3,5203401,BOM JARDIM DE GOIÁS,1.8993712296527567E9,
000046bf84216e05486d,5203104,BALIZA,1.7847222205143995E9,
0000171f1c304f7216ec,5107198,RIBEIRÃOZINHO,6.258274696443006E8,
0000b938beb738d43ce3,5201702,ARAGARÇAS,6.644338017509186E8,
0000379fc0d5d4cd98df,5106653,PONTAL DO ARAGUAIA,2.7365876477110295E9,
00007890220f79c53798,5108204,TORIXORÉU,2.3979538477629275E9,
0000efca0237f7e1ad74,5101803,BARRA DO GARÇAS,9.079103389574688E9,
00001930e338c03c5541,5101001,ARAGUAIANA,6.4228688651015415E9,
000003eb4d21602bf890,5212204,JUSSARA,4.0852140119772024E9,
0000739130f8282a5f62,5219258,SANTA FÉ DE GOIÁS,1.1690265290876226E9,
0000aaedb64a6badafb6,5211008,ITAPIRAPUÃ,2.0435961171800222E9,
00000967653bc7eb9adc,5203807,BRITÂNIA,1.4627681737093124E9,
00003ccf67f1ca300140,5212956,MATRINCHÃ,1.1508779105306985E9,
0000007576af192ed1b6,5207535,FAINA,1.945600629335051E9,
000026553c465c27dff8,5215207,NOVO BRASIL,6.499169666938114E8,
0000eb7046d4d51d3981,5207600,FAZENDA NOVA,1.281337644136643E9,
0000e291fd2b1148658f,5212006,JAUPACI,5.2705881872089463E8,
00008a83a87fa00b17e3,5210307,ISRAELÂNDIA,5.774558510305758E8,
00008bdf2d71e7e071b9,5205703,CÓRREGO DO OURO,4.6222226482138497E8,
00008b3a46f495a1e1dd,5203939,BURITI DE GOIÁS,1.9929573105220598E8,
0000857f970d429fe36b,5219001,SANCLERLÂNDIA,4.967690515906862E8,
00001c34d56c6ed9d48a,5200159,ADELÂNDIA,1.1535006695655638E8,
00000c8cb5ffad5699f7,5202155,ARAGUAPAZ,2.193580847862132E9,
000045ca01172c63f824,5214838,NOVA CRIXÁS,7.302145129707657E9,
0000eee85c3b0d8f3b47,5214002,MOZARLÂNDIA,1.734265025201471E9,
000035f5eafe3d580124,5202502,ARUANÃ,3.0551253872885423E9,
00000ff804a02211ec1c,5106174,NOVA NAZARÉ,4.037326614146875E9,
0000c8c9d7e1ec6f7853,5100201,ÁGUA BOA,7.51048999879959E9,
0000ba80e8b321fe4831,5106257,NOVA XAVANTINA,5.530278445151829E9,
000010271c4fb675aea8,5102603,CAMPINÁPOLIS,5.981402961501472E9,
00006ff5ba74b4c3d079,5106281,NOVO SÃO JOAQUIM,5.231119305755512E9,
00000289661f46182507,5103908,GENERAL CARNEIRO,3.7101182516363983E9,
000046c0bc5db538f94a,5108105,TESOURO,4.285593839328065E9,
00003b210095276050d0,5107008,POXORÉU,6.873922631507842E9,
000025a5cc856212cf7a,5107040,PRIMAVERA DO LESTE,5.481769598617152E9,
0000893de99688bd7481,5107792,SANTO ANTÔNIO DO LESTE,3.404538038759559E9,
000022d98192ae0d2054,5106455,PLANALTO DA SERRA,2.4422264004573545E9,
0000476116c12655b559,5106208,NOVA BRASILÂNDIA,3.27671124585931E9,
00009439fc4ff17bf15e,5107701,ROSÁRIO OESTE,7.382523190105752E9,
0000a592f70a8ea8cc1e,5106224,NOVA MUTUM,9.544360343441113E9,
0000a96a933a7e65e740,5105903,NOBRES,3.9042795871757965E9,
00006ddddd13b86b5af7,5103007,CHAPADA DOS GUIMARÃES,6.619198237305692E9,
0000964ca17e98b71441,5102678,CAMPO VERDE,4.767962776730205E9,
00008016995a76f7f5b5,5103403,CUIABÁ,3.29169874849786E9,
000038c9ad6b7acd6ca6,5107800,SANTO ANTÔNIO DO LEVERGER,1.173546899741867E10,
000082ff694ca1b73f07,5103601,DOM AQUINO,2.218111647025429E9,
0000319f8dcc524bc4a9,5105200,JUSCIMEIRA,2.2926482806574125E9,
00004605b5a004e749f0,5107602,RONDONÓPOLIS,4.68649515502274E9,
0000257e0df6b42662a7,5107404,SÃO PEDRO DA CIPA,3.4296865337726724E8,
000007564f7079d3676b,5104807,JACIARA,1.6767505781320455E9,
00006b9b9ec514e0d910,5104609,ITIQUIRA,8.660271640843077E9,
00001cd9ed5145ef1120,5003207,CORUMBÁ,6.4962476973429016E10,
00004472e6591128596c,5106372,PEDRA PRETA,4.048779004931384E9,
00009714262040f03b8d,5107297,SÃO JOSÉ DO POVO,4.482360359443625E8,
0000b8ecf744d3226abc,5104203,GUIRATINGA,5.043965543676838E9,
0000baf26ec66614b3d5,5100409,ALTO GARÇAS,3.8667216887250023E9,
0000b3a13dcb3552e92d,5101209,ARAGUAINHA,6.877310100257347E8,
0000d6741bc91a241eb9,5100300,ALTO ARAGUAIA,5.398873643508702E9,
00006dfa45d61d88e603,5106703,PONTE BRANCA,6.862004718615811E8,
0000d4705ebf670d357f,5219407,SANTA RITA DO ARAGUAIA,1.3556404264409945E9,
000070f17d53898371f7,5007935,SONORA,4.0750565137288074E9,
00008a873b518e8d813a,5006408,PEDRO GOMES,3.650958692976347E9,
0000f62a711577f472a1,5000252,ALCINÓPOLIS,4.399629199883031E9,
000084ae3dac388a9123,5100607,ALTO TAQUARI,1.4403013080612135E9,
00000464e7c02f2115a0,5003256,COSTA RICA,4.1639155639378653E9,
00004d62154864fed556,5003900,FIGUEIRÃO,4.882764713800065E9,
0000094a7cf043d1bee1,5003306,COXIM,6.409152657594493E9,
0000e72dd6be7ec5c675,5007695,SÃO GABRIEL DO OESTE,3.864610632098286E9,
0000373c98aca8c7d69e,5007406,RIO VERDE DE MATO GROSSO,8.154210326993078E9,
000064453ab38c2fcd0f,5001102,AQUIDAUANA,1.6970464734511505E10,
0000c537a8a54387a668,5101605,BARÃO DE MELGAÇO,1.117404576513133E10,
00007d7c322b341378f9,5106505,POCONÉ,1.7163717388540752E10,
00004b449bafa8551418,5102504,CÁCERES,2.459251080427457E10,
0000e4fd39104f198797,5005202,LADÁRIO,3.406889466194852E8,
0000d7a866327f038d30,5106828,PORTO ESPERIDIÃO,5.809544284809549E9,
00002c7754b0abeae110,5103957,GLÓRIA D'OESTE,8.353257140375607E8,
000019ea30081f9d4872,5107107,SÃO JOSÉ DOS QUATRO MARCOS,1.2877951097542284E9,
0000fbcc3998a54c963d,5101258,ARAPUTANGA,1.6109369559924629E9,
0000b10a40eb7d674176,5103809,FIGUEIRÓPOLIS D'OESTE,8.87966499100184E8,
000010f7ef4de747cccd,5105002,JAURU,1.3582280864421566E9,
0000d5b67da0d787995f,5105507,VILA BELA DA SANTÍSSIMA TRINDADE,1.3419703647984808E10,
0000e72350f6ed5c495d,5106752,PONTES E LACERDA,8.558425354974554E9,
0000f61fe705d3f7938b,5106182,NOVA LACERDA,4.806127330462934E9,
00005f3ab9858c9b9ed8,5103361,CONQUISTA D'OESTE,2.6720997570441175E9,
0000854713809d099ab1,5102686,CAMPOS DE JÚLIO,6.801576410737677E9,
000051db233d6d4e6b04,5107958,TANGARÁ DA SERRA,1.159858193850558E10,
00006e669898863d8c63,5108352,VALE DE SÃO DOMINGOS,1.8873773093738363E9,
0000137037077b6ae0c0,5101704,BARRA DO BUGRES,5.9849389986306305E9,
0000e29d9c164d661190,5104500,INDIAVAÍ,5.925920255413601E8,
0000235f4cfe137dd92d,5107156,RESERVA DO CABAÇAL,1.3368738535283709E9,
00006089a7ca5e91704f,5102637,CAMPO NOVO DO PARECIS,9.434135382184862E9,
0000f57d49d57b34800f,5107750,SALTO DO CÉU,1.7518890723279421E9,
0000fb0614634812044c,5106232,NOVA OLÍMPIA,1.3676041704245112E9,
00002042b059cf1b25a1,5107263,SANTO AFONSO,1.1742049114218135E9,
000027cc318e354afb69,5108857,NOVA MARILÂNDIA,1.9362520192169714E9,
0000993e96c7c6a4ba33,5103502,DIAMANTINO,8.229684331404099E9,
000030c87c1d7e39f7fd,5106000,NORTELÂNDIA,1.3535259199301476E9,
